Latitude,Longitude,Extreme_High_Temp_C
37.0833,96.5833,23.2
37.0833,96.75,24.48
37.0833,96.9167,23.84
36.9167,68.0833,40.42
36.9167,68.25,41.1
36.9167,68.4167,40.94
36.9167,68.5833,40.51
36.9167,68.75,41.2
36.9167,68.9167,40.97
36.9167,69.0833,40.9
36.9167,69.25,39.37
36.9167,69.4167,38.48
36.9167,69.5833,36.84
36.9167,69.75,37.11
36.9167,69.9167,34.99
36.9167,70.0833,36.77
36.9167,70.25,33.07
36.9167,70.4167,29.96
36.9167,70.5833,24.23
36.9167,70.75,27.03
36.9167,70.9167,29.8
36.9167,71.0833,24.94
36.9167,71.25,15.87
36.9167,71.4167,16.88
36.9167,71.5833,18.71
36.9167,71.75,11.19
36.9167,71.9167,12.42
36.9167,72.0833,17.83
36.9167,72.25,20.98
36.9167,72.4167,16.81
36.9167,72.5833,13.35
36.9167,72.75,14.24
36.9167,72.9167,15.1
36.9167,73.0833,16.08
36.9167,73.25,13.94
36.9167,73.4167,20.2
36.9167,73.5833,15.64
36.9167,73.75,14.17
36.9167,73.9167,14.58
36.9167,74.0833,11.31
36.9167,74.25,11.42
36.9167,74.4167,12.86
36.9167,74.5833,13.43
36.9167,74.75,13.38
36.9167,74.9167,12.2
36.9167,75.0833,14.99
36.9167,75.25,12.06
36.9167,75.4167,9.73
36.9167,75.5833,14.48
36.9167,75.75,12.18
36.9167,75.9167,20.65
36.9167,76.0833,17.7
36.9167,76.25,13.73
36.9167,76.4167,15.6
36.9167,76.5833,14.19
36.9167,76.75,19.1
36.9167,76.9167,21.79
36.9167,77.0833,21.67
36.9167,77.25,17.26
36.9167,77.4167,21.01
36.9167,77.5833,19.4
36.9167,77.75,18.29
36.9167,77.9167,19.38
36.9167,78.0833,16.53
36.9167,78.25,22.08
36.9167,78.4167,22.57
36.9167,78.5833,23.52
36.9167,78.75,24.87
36.9167,78.9167,25.96
36.9167,79.0833,27.84
36.9167,79.25,28.66
36.9167,79.4167,30.46
36.9167,79.5833,31.2
36.9167,79.75,31.49
36.9167,79.9167,32.13
36.9167,80.0833,32.07
36.9167,80.25,32.77
36.9167,80.4167,33.6
36.9167,80.5833,33.82
36.9167,80.75,33.46
36.9167,80.9167,33.6
36.9167,81.0833,33.53
36.9167,81.25,33.48
36.9167,81.4167,32.98
36.9167,81.5833,32.51
36.9167,81.75,34.02
36.9167,81.9167,34.21
36.9167,82.0833,34.32
36.9167,82.25,33.91
36.9167,82.4167,33.69
36.9167,82.5833,32.96
36.9167,82.75,32.73
36.9167,82.9167,32.74
36.9167,83.0833,31.97
36.9167,83.25,31.48
36.9167,83.4167,30.12
36.9167,83.5833,29.29
36.9167,83.75,28.04
36.9167,83.9167,26.07
36.9167,84.0833,21.54
36.9167,84.25,18.18
36.9167,84.4167,19.85
36.9167,84.5833,19.28
36.9167,84.75,12.89
36.9167,84.9167,11.63
36.9167,85.0833,10.05
36.9167,85.25,12.09
36.9167,85.4167,12.61
36.9167,85.5833,14.36
36.9167,85.75,12.48
36.9167,85.9167,10.99
36.9167,86.0833,10.67
36.9167,86.25,10.96
36.9167,86.4167,10.4
36.9167,86.5833,11.42
36.9167,86.75,11.69
36.9167,86.9167,12.07
36.9167,87.0833,12.68
36.9167,87.25,12.59
36.9167,87.4167,13.82
36.9167,87.5833,13.63
36.9167,87.75,13.07
36.9167,87.9167,13.06
36.9167,88.0833,13.36
36.9167,88.25,13.74
36.9167,88.4167,13.17
36.9167,88.5833,13.4
36.9167,88.75,14.09
36.9167,88.9167,13.26
36.9167,89.0833,13.96
36.9167,89.25,13.46
36.9167,89.4167,14.1
36.9167,89.5833,14.64
36.9167,89.75,14.63
36.9167,89.9167,15.1
36.9167,90.0833,15.4
36.9167,90.25,15.66
36.9167,90.4167,15.3
36.9167,90.5833,14.47
36.9167,90.75,14.54
36.9167,90.9167,15.06
36.9167,91.0833,15.27
36.9167,91.25,14.77
36.9167,91.4167,13.57
36.9167,91.5833,13.59
36.9167,91.75,13.39
36.9167,91.9167,14.45
36.9167,92.0833,16.44
36.9167,92.25,18.34
36.9167,92.4167,20.36
36.9167,92.5833,21.87
36.9167,92.75,22.99
36.9167,92.9167,23.16
36.9167,93.0833,22.81
36.9167,93.25,23.31
36.9167,93.4167,24.44
36.9167,93.5833,24.65
36.9167,93.75,25.34
36.9167,93.9167,26.04
36.9167,94.0833,25.96
36.9167,94.25,26.1
36.9167,94.4167,25.94
36.9167,94.5833,26.08
36.9167,94.75,26.07
36.9167,94.9167,26.02
36.9167,95.0833,25.57
36.9167,95.25,24.01
36.9167,95.4167,25.79
36.9167,95.5833,25.49
36.9167,95.75,25.27
36.9167,95.9167,24.56
36.9167,96.0833,25.86
36.9167,96.25,25.86
36.9167,96.4167,25.57
36.9167,96.5833,23.68
36.9167,96.75,24.67
36.9167,96.9167,25.34
36.75,68.0833,41.07
36.75,68.25,41.48
36.75,68.4167,40.58
36.75,68.5833,39.87
36.75,68.75,39.79
36.75,68.9167,39.74
36.75,69.0833,39.07
36.75,69.25,37.95
36.75,69.4167,37.79
36.75,69.5833,36.89
36.75,69.75,34.47
36.75,69.9167,31.59
36.75,70.0833,32.9
36.75,70.25,28.79
36.75,70.4167,25.76
36.75,70.5833,20.12
36.75,70.75,22.3
36.75,70.9167,28.05
36.75,71.0833,23.72
36.75,71.25,14.65
36.75,71.4167,16.76
36.75,71.5833,24.13
36.75,71.75,16.24
36.75,71.9167,20.5
36.75,72.0833,15.92
36.75,72.25,9.88
36.75,72.4167,9.23
36.75,72.5833,15.04
36.75,72.75,14.61
36.75,72.9167,16.98
36.75,73.0833,14.06
36.75,73.25,13.0
36.75,73.4167,14.62
36.75,73.5833,12.67
36.75,73.75,10.41
36.75,73.9167,11.57
36.75,74.0833,13.1
36.75,74.25,13.11
36.75,74.4167,14.28
36.75,74.5833,15.44
36.75,74.75,20.8
36.75,74.9167,18.0
36.75,75.0833,14.49
36.75,75.25,12.6
36.75,75.4167,10.43
36.75,75.5833,9.35
36.75,75.75,12.93
36.75,75.9167,12.33
36.75,76.0833,20.21
36.75,76.25,10.71
36.75,76.4167,10.57
36.75,76.5833,13.58
36.75,76.75,12.69
36.75,76.9167,15.3
36.75,77.0833,16.55
36.75,77.25,15.7
36.75,77.4167,16.19
36.75,77.5833,15.58
36.75,77.75,11.15
36.75,77.9167,13.2
36.75,78.0833,13.6
36.75,78.25,16.88
36.75,78.4167,12.13
36.75,78.5833,16.51
36.75,78.75,19.48
36.75,78.9167,21.55
36.75,79.0833,23.89
36.75,79.25,25.88
36.75,79.4167,27.5
36.75,79.5833,26.94
36.75,79.75,27.41
36.75,79.9167,29.5
36.75,80.0833,28.33
36.75,80.25,28.97
36.75,80.4167,30.84
36.75,80.5833,31.57
36.75,80.75,32.06
36.75,80.9167,32.98
36.75,81.0833,33.35
36.75,81.25,33.64
36.75,81.4167,33.56
36.75,81.5833,32.69
36.75,81.75,33.79
36.75,81.9167,33.05
36.75,82.0833,32.58
36.75,82.25,31.6
36.75,82.4167,31.05
36.75,82.5833,30.47
36.75,82.75,30.23
36.75,82.9167,29.9
36.75,83.0833,29.23
36.75,83.25,28.37
36.75,83.4167,26.56
36.75,83.5833,25.23
36.75,83.75,22.86
36.75,83.9167,20.21
36.75,84.0833,17.01
36.75,84.25,14.28
36.75,84.4167,13.06
36.75,84.5833,8.12
36.75,84.75,7.67
36.75,84.9167,10.77
36.75,85.0833,13.11
36.75,85.25,13.71
36.75,85.4167,13.67
36.75,85.5833,12.69
36.75,85.75,12.59
36.75,85.9167,13.0
36.75,86.0833,13.13
36.75,86.25,12.54
36.75,86.4167,12.46
36.75,86.5833,13.54
36.75,86.75,12.75
36.75,86.9167,11.4
36.75,87.0833,12.21
36.75,87.25,12.27
36.75,87.4167,11.42
36.75,87.5833,10.74
36.75,87.75,10.53
36.75,87.9167,12.13
36.75,88.0833,11.85
36.75,88.25,12.35
36.75,88.4167,11.9
36.75,88.5833,12.39
36.75,88.75,12.51
36.75,88.9167,11.39
36.75,89.0833,11.45
36.75,89.25,10.9
36.75,89.4167,11.76
36.75,89.5833,12.21
36.75,89.75,12.9
36.75,89.9167,11.63
36.75,90.0833,11.51
36.75,90.25,12.4
36.75,90.4167,12.34
36.75,90.5833,11.94
36.75,90.75,9.85
36.75,90.9167,11.18
36.75,91.0833,12.98
36.75,91.25,13.55
36.75,91.4167,15.72
36.75,91.5833,17.22
36.75,91.75,17.76
36.75,91.9167,16.69
36.75,92.0833,17.06
36.75,92.25,15.56
36.75,92.4167,16.21
36.75,92.5833,19.42
36.75,92.75,21.81
36.75,92.9167,21.64
36.75,93.0833,22.33
36.75,93.25,23.04
36.75,93.4167,23.52
36.75,93.5833,24.23
36.75,93.75,25.0
36.75,93.9167,25.48
36.75,94.0833,26.02
36.75,94.25,26.25
36.75,94.4167,26.61
36.75,94.5833,26.39
36.75,94.75,25.95
36.75,94.9167,25.97
36.75,95.0833,26.03
36.75,95.25,25.07
36.75,95.4167,25.61
36.75,95.5833,25.55
36.75,95.75,25.1
36.75,95.9167,25.6
36.75,96.0833,26.28
36.75,96.25,26.02
36.75,96.4167,25.81
36.75,96.5833,25.54
36.75,96.75,25.3
36.75,96.9167,25.33
36.5833,68.0833,38.93
36.5833,68.25,39.97
36.5833,68.4167,40.82
36.5833,68.5833,40.2
36.5833,68.75,39.55
36.5833,68.9167,40.47
36.5833,69.0833,38.71
36.5833,69.25,35.75
36.5833,69.4167,36.51
36.5833,69.5833,33.85
36.5833,69.75,32.12
36.5833,69.9167,31.02
36.5833,70.0833,22.79
36.5833,70.25,28.38
36.5833,70.4167,22.05
36.5833,70.5833,16.34
36.5833,70.75,23.67
36.5833,70.9167,26.19
36.5833,71.0833,19.45
36.5833,71.25,18.41
36.5833,71.4167,21.95
36.5833,71.5833,15.56
36.5833,71.75,15.45
36.5833,71.9167,9.99
36.5833,72.0833,7.54
36.5833,72.25,12.48
36.5833,72.4167,21.1
36.5833,72.5833,19.28
36.5833,72.75,16.94
36.5833,72.9167,17.14
36.5833,73.0833,13.98
36.5833,73.25,16.92
36.5833,73.4167,19.49
36.5833,73.5833,15.19
36.5833,73.75,19.05
36.5833,73.9167,18.45
36.5833,74.0833,17.12
36.5833,74.25,11.0
36.5833,74.4167,8.73
36.5833,74.5833,12.41
36.5833,74.75,18.05
36.5833,74.9167,19.51
36.5833,75.0833,14.37
36.5833,75.25,12.57
36.5833,75.4167,12.18
36.5833,75.5833,9.07
36.5833,75.75,8.52
36.5833,75.9167,16.31
36.5833,76.0833,18.84
36.5833,76.25,18.64
36.5833,76.4167,16.73
36.5833,76.5833,9.42
36.5833,76.75,11.22
36.5833,76.9167,11.32
36.5833,77.0833,11.75
36.5833,77.25,10.62
36.5833,77.4167,8.73
36.5833,77.5833,8.61
36.5833,77.75,10.27
36.5833,77.9167,13.1
36.5833,78.0833,15.2
36.5833,78.25,16.5
36.5833,78.4167,15.99
36.5833,78.5833,19.67
36.5833,78.75,21.13
36.5833,78.9167,23.17
36.5833,79.0833,26.29
36.5833,79.25,25.37
36.5833,79.4167,25.66
36.5833,79.5833,25.22
36.5833,79.75,26.36
36.5833,79.9167,27.6
36.5833,80.0833,21.35
36.5833,80.25,18.08
36.5833,80.4167,21.28
36.5833,80.5833,27.82
36.5833,80.75,30.76
36.5833,80.9167,32.18
36.5833,81.0833,32.56
36.5833,81.25,32.81
36.5833,81.4167,32.51
36.5833,81.5833,32.39
36.5833,81.75,32.26
36.5833,81.9167,30.73
36.5833,82.0833,29.23
36.5833,82.25,26.89
36.5833,82.4167,23.61
36.5833,82.5833,22.79
36.5833,82.75,24.23
36.5833,82.9167,22.96
36.5833,83.0833,21.65
36.5833,83.25,20.21
36.5833,83.4167,17.69
36.5833,83.5833,18.22
36.5833,83.75,17.17
36.5833,83.9167,14.42
36.5833,84.0833,13.06
36.5833,84.25,15.16
36.5833,84.4167,14.87
36.5833,84.5833,16.16
36.5833,84.75,16.78
36.5833,84.9167,16.11
36.5833,85.0833,16.03
36.5833,85.25,15.06
36.5833,85.4167,13.98
36.5833,85.5833,13.6
36.5833,85.75,14.01
36.5833,85.9167,13.82
36.5833,86.0833,13.76
36.5833,86.25,13.49
36.5833,86.4167,13.35
36.5833,86.5833,12.5
36.5833,86.75,12.67
36.5833,86.9167,11.49
36.5833,87.0833,10.91
36.5833,87.25,10.87
36.5833,87.4167,8.06
36.5833,87.5833,8.79
36.5833,87.75,10.6
36.5833,87.9167,11.11
36.5833,88.0833,10.26
36.5833,88.25,10.79
36.5833,88.4167,9.82
36.5833,88.5833,10.08
36.5833,88.75,10.42
36.5833,88.9167,11.35
36.5833,89.0833,11.84
36.5833,89.25,11.19
36.5833,89.4167,9.64
36.5833,89.5833,9.0
36.5833,89.75,9.98
36.5833,89.9167,10.77
36.5833,90.0833,10.85
36.5833,90.25,9.99
36.5833,90.4167,10.7
36.5833,90.5833,10.59
36.5833,90.75,9.37
36.5833,90.9167,9.42
36.5833,91.0833,7.43
36.5833,91.25,7.04
36.5833,91.4167,10.56
36.5833,91.5833,13.72
36.5833,91.75,16.25
36.5833,91.9167,17.8
36.5833,92.0833,18.57
36.5833,92.25,19.54
36.5833,92.4167,20.13
36.5833,92.5833,20.09
36.5833,92.75,18.63
36.5833,92.9167,17.01
36.5833,93.0833,19.24
36.5833,93.25,21.3
36.5833,93.4167,22.96
36.5833,93.5833,23.17
36.5833,93.75,24.93
36.5833,93.9167,25.43
36.5833,94.0833,25.89
36.5833,94.25,26.23
36.5833,94.4167,26.33
36.5833,94.5833,26.26
36.5833,94.75,25.54
36.5833,94.9167,25.54
36.5833,95.0833,25.82
36.5833,95.25,25.8
36.5833,95.4167,26.26
36.5833,95.5833,26.28
36.5833,95.75,26.01
36.5833,95.9167,26.05
36.5833,96.0833,25.98
36.5833,96.25,25.68
36.5833,96.4167,25.67
36.5833,96.5833,25.73
36.5833,96.75,25.61
36.5833,96.9167,25.61
36.4167,68.0833,35.42
36.4167,68.25,35.97
36.4167,68.4167,39.1
36.4167,68.5833,40.55
36.4167,68.75,40.21
36.4167,68.9167,39.24
36.4167,69.0833,36.33
36.4167,69.25,35.5
36.4167,69.4167,33.36
36.4167,69.5833,28.76
36.4167,69.75,21.76
36.4167,69.9167,26.39
36.4167,70.0833,19.74
36.4167,70.25,18.51
36.4167,70.4167,14.39
36.4167,70.5833,12.52
36.4167,70.75,23.8
36.4167,70.9167,16.72
36.4167,71.0833,13.74
36.4167,71.25,17.14
36.4167,71.4167,15.78
36.4167,71.5833,12.46
36.4167,71.75,8.71
36.4167,71.9167,7.22
36.4167,72.0833,15.59
36.4167,72.25,20.44
36.4167,72.4167,25.34
36.4167,72.5833,21.79
36.4167,72.75,18.14
36.4167,72.9167,13.79
36.4167,73.0833,15.74
36.4167,73.25,21.09
36.4167,73.4167,23.23
36.4167,73.5833,16.23
36.4167,73.75,19.96
36.4167,73.9167,22.85
36.4167,74.0833,13.27
36.4167,74.25,19.19
36.4167,74.4167,13.22
36.4167,74.5833,12.7
36.4167,74.75,13.07
36.4167,74.9167,20.45
36.4167,75.0833,12.93
36.4167,75.25,14.37
36.4167,75.4167,17.59
36.4167,75.5833,12.39
36.4167,75.75,11.49
36.4167,75.9167,13.05
36.4167,76.0833,15.78
36.4167,76.25,12.09
36.4167,76.4167,12.59
36.4167,76.5833,15.19
36.4167,76.75,17.5
36.4167,76.9167,14.64
36.4167,77.0833,15.72
36.4167,77.25,14.23
36.4167,77.4167,14.05
36.4167,77.5833,11.12
36.4167,77.75,13.35
36.4167,77.9167,16.18
36.4167,78.0833,14.59
36.4167,78.25,11.02
36.4167,78.4167,15.09
36.4167,78.5833,15.19
36.4167,78.75,11.25
36.4167,78.9167,16.8
36.4167,79.0833,21.24
36.4167,79.25,20.22
36.4167,79.4167,16.69
36.4167,79.5833,20.17
36.4167,79.75,23.83
36.4167,79.9167,25.73
36.4167,80.0833,25.16
36.4167,80.25,20.29
36.4167,80.4167,21.99
36.4167,80.5833,27.83
36.4167,80.75,29.02
36.4167,80.9167,30.79
36.4167,81.0833,31.26
36.4167,81.25,31.14
36.4167,81.4167,30.47
36.4167,81.5833,28.55
36.4167,81.75,28.37
36.4167,81.9167,25.68
36.4167,82.0833,20.26
36.4167,82.25,15.49
36.4167,82.4167,15.03
36.4167,82.5833,12.55
36.4167,82.75,16.41
36.4167,82.9167,14.57
36.4167,83.0833,12.13
36.4167,83.25,12.75
36.4167,83.4167,13.42
36.4167,83.5833,12.03
36.4167,83.75,12.74
36.4167,83.9167,12.64
36.4167,84.0833,12.3
36.4167,84.25,13.51
36.4167,84.4167,14.33
36.4167,84.5833,14.64
36.4167,84.75,14.88
36.4167,84.9167,15.15
36.4167,85.0833,15.08
36.4167,85.25,14.66
36.4167,85.4167,14.45
36.4167,85.5833,13.53
36.4167,85.75,12.55
36.4167,85.9167,11.91
36.4167,86.0833,12.07
36.4167,86.25,12.32
36.4167,86.4167,12.2
36.4167,86.5833,11.45
36.4167,86.75,11.06
36.4167,86.9167,10.13
36.4167,87.0833,8.89
36.4167,87.25,5.57
36.4167,87.4167,4.11
36.4167,87.5833,8.97
36.4167,87.75,10.31
36.4167,87.9167,10.15
36.4167,88.0833,10.51
36.4167,88.25,10.59
36.4167,88.4167,10.56
36.4167,88.5833,9.84
36.4167,88.75,9.77
36.4167,88.9167,10.15
36.4167,89.0833,10.47
36.4167,89.25,11.24
36.4167,89.4167,10.83
36.4167,89.5833,10.56
36.4167,89.75,9.17
36.4167,89.9167,8.54
36.4167,90.0833,10.31
36.4167,90.25,10.14
36.4167,90.4167,10.26
36.4167,90.5833,9.92
36.4167,90.75,9.77
36.4167,90.9167,9.81
36.4167,91.0833,10.17
36.4167,91.25,10.54
36.4167,91.4167,10.65
36.4167,91.5833,11.69
36.4167,91.75,12.1
36.4167,91.9167,12.29
36.4167,92.0833,13.5
36.4167,92.25,17.19
36.4167,92.4167,15.39
36.4167,92.5833,15.94
36.4167,92.75,16.71
36.4167,92.9167,15.98
36.4167,93.0833,15.3
36.4167,93.25,16.99
36.4167,93.4167,19.59
36.4167,93.5833,21.33
36.4167,93.75,23.54
36.4167,93.9167,24.81
36.4167,94.0833,25.48
36.4167,94.25,25.97
36.4167,94.4167,25.99
36.4167,94.5833,25.15
36.4167,94.75,24.66
36.4167,94.9167,24.87
36.4167,95.0833,25.25
36.4167,95.25,25.37
36.4167,95.4167,25.47
36.4167,95.5833,25.44
36.4167,95.75,25.11
36.4167,95.9167,25.22
36.4167,96.0833,25.46
36.4167,96.25,24.87
36.4167,96.4167,24.53
36.4167,96.5833,25.31
36.4167,96.75,25.38
36.4167,96.9167,25.51
36.25,68.0833,34.41
36.25,68.25,34.6
36.25,68.4167,36.22
36.25,68.5833,39.51
36.25,68.75,39.65
36.25,68.9167,38.22
36.25,69.0833,35.71
36.25,69.25,33.45
36.25,69.4167,22.77
36.25,69.5833,25.73
36.25,69.75,15.05
36.25,69.9167,23.91
36.25,70.0833,21.95
36.25,70.25,15.1
36.25,70.4167,9.12
36.25,70.5833,14.22
36.25,70.75,18.89
36.25,70.9167,9.94
36.25,71.0833,12.29
36.25,71.25,12.98
36.25,71.4167,11.74
36.25,71.5833,16.65
36.25,71.75,14.18
36.25,71.9167,11.06
36.25,72.0833,23.17
36.25,72.25,27.28
36.25,72.4167,21.83
36.25,72.5833,19.76
36.25,72.75,17.17
36.25,72.9167,17.33
36.25,73.0833,16.43
36.25,73.25,19.65
36.25,73.4167,22.65
36.25,73.5833,23.05
36.25,73.75,27.53
36.25,73.9167,18.88
36.25,74.0833,16.14
36.25,74.25,23.37
36.25,74.4167,23.86
36.25,74.5833,23.12
36.25,74.75,23.71
36.25,74.9167,17.95
36.25,75.0833,9.08
36.25,75.25,5.23
36.25,75.4167,10.1
36.25,75.5833,11.0
36.25,75.75,11.28
36.25,75.9167,10.15
36.25,76.0833,7.64
36.25,76.25,13.85
36.25,76.4167,9.36
36.25,76.5833,12.76
36.25,76.75,13.44
36.25,76.9167,13.35
36.25,77.0833,11.43
36.25,77.25,11.03
36.25,77.4167,11.18
36.25,77.5833,14.36
36.25,77.75,12.44
36.25,77.9167,11.89
36.25,78.0833,12.49
36.25,78.25,15.61
36.25,78.4167,15.13
36.25,78.5833,14.85
36.25,78.75,13.49
36.25,78.9167,13.6
36.25,79.0833,11.19
36.25,79.25,11.66
36.25,79.4167,13.02
36.25,79.5833,18.06
36.25,79.75,22.49
36.25,79.9167,23.04
36.25,80.0833,21.02
36.25,80.25,20.61
36.25,80.4167,23.5
36.25,80.5833,24.2
36.25,80.75,26.22
36.25,80.9167,26.65
36.25,81.0833,27.09
36.25,81.25,25.94
36.25,81.4167,25.17
36.25,81.5833,24.34
36.25,81.75,21.83
36.25,81.9167,16.51
36.25,82.0833,10.35
36.25,82.25,12.39
36.25,82.4167,10.68
36.25,82.5833,11.02
36.25,82.75,13.15
36.25,82.9167,11.81
36.25,83.0833,12.66
36.25,83.25,13.07
36.25,83.4167,13.17
36.25,83.5833,13.2
36.25,83.75,13.18
36.25,83.9167,13.19
36.25,84.0833,13.47
36.25,84.25,13.37
36.25,84.4167,13.87
36.25,84.5833,14.37
36.25,84.75,13.99
36.25,84.9167,13.16
36.25,85.0833,13.25
36.25,85.25,11.87
36.25,85.4167,11.69
36.25,85.5833,11.21
36.25,85.75,11.75
36.25,85.9167,11.41
36.25,86.0833,11.75
36.25,86.25,11.24
36.25,86.4167,10.48
36.25,86.5833,9.9
36.25,86.75,9.88
36.25,86.9167,9.96
36.25,87.0833,10.42
36.25,87.25,9.68
36.25,87.4167,10.37
36.25,87.5833,10.51
36.25,87.75,11.03
36.25,87.9167,11.56
36.25,88.0833,11.85
36.25,88.25,11.55
36.25,88.4167,11.11
36.25,88.5833,10.93
36.25,88.75,10.54
36.25,88.9167,11.18
36.25,89.0833,10.56
36.25,89.25,10.3
36.25,89.4167,10.79
36.25,89.5833,11.35
36.25,89.75,11.28
36.25,89.9167,10.15
36.25,90.0833,9.7
36.25,90.25,8.66
36.25,90.4167,9.24
36.25,90.5833,9.93
36.25,90.75,9.95
36.25,90.9167,9.7
36.25,91.0833,8.86
36.25,91.25,9.03
36.25,91.4167,9.9
36.25,91.5833,9.03
36.25,91.75,9.23
36.25,91.9167,8.04
36.25,92.0833,9.56
36.25,92.25,13.82
36.25,92.4167,13.39
36.25,92.5833,12.86
36.25,92.75,11.9
36.25,92.9167,10.98
36.25,93.0833,10.83
36.25,93.25,10.86
36.25,93.4167,12.46
36.25,93.5833,15.09
36.25,93.75,15.72
36.25,93.9167,18.9
36.25,94.0833,19.54
36.25,94.25,21.3
36.25,94.4167,17.22
36.25,94.5833,22.03
36.25,94.75,24.77
36.25,94.9167,22.04
36.25,95.0833,22.28
36.25,95.25,21.81
36.25,95.4167,21.16
36.25,95.5833,19.34
36.25,95.75,21.86
36.25,95.9167,20.87
36.25,96.0833,19.21
36.25,96.25,21.17
36.25,96.4167,23.2
36.25,96.5833,23.88
36.25,96.75,23.82
36.25,96.9167,24.6
36.0833,68.0833,31.61
36.0833,68.25,31.7
36.0833,68.4167,32.28
36.0833,68.5833,39.24
36.0833,68.75,38.71
36.0833,68.9167,37.0
36.0833,69.0833,36.28
36.0833,69.25,30.47
36.0833,69.4167,25.71
36.0833,69.5833,29.97
36.0833,69.75,22.29
36.0833,69.9167,15.95
36.0833,70.0833,16.91
36.0833,70.25,17.94
36.0833,70.4167,11.64
36.0833,70.5833,14.13
36.0833,70.75,19.43
36.0833,70.9167,15.95
36.0833,71.0833,12.66
36.0833,71.25,13.52
36.0833,71.4167,15.96
36.0833,71.5833,20.33
36.0833,71.75,23.15
36.0833,71.9167,22.41
36.0833,72.0833,26.48
36.0833,72.25,13.73
36.0833,72.4167,18.0
36.0833,72.5833,17.07
36.0833,72.75,17.41
36.0833,72.9167,17.27
36.0833,73.0833,18.39
36.0833,73.25,17.66
36.0833,73.4167,17.51
36.0833,73.5833,15.97
36.0833,73.75,20.41
36.0833,73.9167,25.28
36.0833,74.0833,25.29
36.0833,74.25,28.67
36.0833,74.4167,17.46
36.0833,74.5833,14.35
36.0833,74.75,11.18
36.0833,74.9167,11.11
36.0833,75.0833,13.22
36.0833,75.25,12.75
36.0833,75.4167,9.32
36.0833,75.5833,7.25
36.0833,75.75,6.11
36.0833,75.9167,7.53
36.0833,76.0833,8.19
36.0833,76.25,9.21
36.0833,76.4167,15.34
36.0833,76.5833,12.32
36.0833,76.75,9.32
36.0833,76.9167,10.81
36.0833,77.0833,9.0
36.0833,77.25,11.69
36.0833,77.4167,11.71
36.0833,77.5833,14.05
36.0833,77.75,14.43
36.0833,77.9167,14.54
36.0833,78.0833,12.4
36.0833,78.25,10.02
36.0833,78.4167,11.41
36.0833,78.5833,12.4
36.0833,78.75,12.15
36.0833,78.9167,12.48
36.0833,79.0833,14.98
36.0833,79.25,8.82
36.0833,79.4167,6.08
36.0833,79.5833,8.36
36.0833,79.75,14.02
36.0833,79.9167,17.4
36.0833,80.0833,11.78
36.0833,80.25,12.39
36.0833,80.4167,17.68
36.0833,80.5833,17.61
36.0833,80.75,19.96
36.0833,80.9167,21.57
36.0833,81.0833,19.48
36.0833,81.25,18.86
36.0833,81.4167,17.7
36.0833,81.5833,14.1
36.0833,81.75,14.73
36.0833,81.9167,15.4
36.0833,82.0833,15.19
36.0833,82.25,13.14
36.0833,82.4167,16.2
36.0833,82.5833,16.03
36.0833,82.75,15.55
36.0833,82.9167,14.29
36.0833,83.0833,14.13
36.0833,83.25,13.02
36.0833,83.4167,11.41
36.0833,83.5833,11.61
36.0833,83.75,12.17
36.0833,83.9167,12.06
36.0833,84.0833,12.66
36.0833,84.25,13.06
36.0833,84.4167,13.06
36.0833,84.5833,13.53
36.0833,84.75,13.4
36.0833,84.9167,12.84
36.0833,85.0833,12.81
36.0833,85.25,12.95
36.0833,85.4167,12.83
36.0833,85.5833,12.48
36.0833,85.75,12.2
36.0833,85.9167,12.83
36.0833,86.0833,12.72
36.0833,86.25,12.47
36.0833,86.4167,12.22
36.0833,86.5833,11.57
36.0833,86.75,11.86
36.0833,86.9167,12.12
36.0833,87.0833,12.75
36.0833,87.25,12.55
36.0833,87.4167,12.31
36.0833,87.5833,12.74
36.0833,87.75,12.74
36.0833,87.9167,12.34
36.0833,88.0833,11.89
36.0833,88.25,11.68
36.0833,88.4167,11.46
36.0833,88.5833,11.24
36.0833,88.75,11.37
36.0833,88.9167,11.6
36.0833,89.0833,11.36
36.0833,89.25,10.6
36.0833,89.4167,10.03
36.0833,89.5833,10.62
36.0833,89.75,10.45
36.0833,89.9167,9.6
36.0833,90.0833,8.22
36.0833,90.25,9.39
36.0833,90.4167,9.7
36.0833,90.5833,9.37
36.0833,90.75,8.13
36.0833,90.9167,5.0
36.0833,91.0833,6.85
36.0833,91.25,8.63
36.0833,91.4167,9.18
36.0833,91.5833,9.02
36.0833,91.75,10.38
36.0833,91.9167,11.26
36.0833,92.0833,12.24
36.0833,92.25,13.59
36.0833,92.4167,13.01
36.0833,92.5833,11.93
36.0833,92.75,11.34
36.0833,92.9167,11.87
36.0833,93.0833,11.99
36.0833,93.25,11.7
36.0833,93.4167,12.6
36.0833,93.5833,11.9
36.0833,93.75,10.89
36.0833,93.9167,12.16
36.0833,94.0833,12.54
36.0833,94.25,13.27
36.0833,94.4167,13.62
36.0833,94.5833,17.18
36.0833,94.75,21.6
36.0833,94.9167,18.54
36.0833,95.0833,13.93
36.0833,95.25,14.61
36.0833,95.4167,15.13
36.0833,95.5833,16.89
36.0833,95.75,17.28
36.0833,95.9167,17.3
36.0833,96.0833,14.14
36.0833,96.25,15.1
36.0833,96.4167,18.23
36.0833,96.5833,15.75
36.0833,96.75,16.99
36.0833,96.9167,18.92
35.9167,68.0833,30.01
