Latitude,Longitude,Tmax_C
23.25,91.25,25.77
23.25,91.4167,25.65
23.25,91.5833,25.38
23.25,91.75,25.13
23.25,91.9167,25.05
23.25,92.0833,25.07
23.25,92.25,24.89
23.25,92.4167,23.99
23.25,92.5833,22.35
23.25,92.75,21.87
23.25,92.9167,21.36
23.25,93.0833,20.41
23.25,93.25,19.24
23.25,93.4167,18.45
23.25,93.5833,18.48
23.25,93.75,16.87
23.25,93.9167,21.78
23.25,94.0833,25.86
23.25,94.25,24.38
23.25,94.4167,24.97
23.25,94.5833,23.86
23.25,94.75,23.48
23.25,94.9167,24.05
23.25,95.0833,25.35
23.25,95.25,26.16
23.25,95.4167,26.93
23.25,95.5833,26.91
23.25,95.75,26.12
23.25,95.9167,25.99
23.25,96.0833,25.97
23.25,96.25,24.75
23.25,96.4167,25.35
23.25,96.5833,25.15
23.25,96.75,23.61
23.25,96.9167,21.82
23.0833,68.5833,24.92
23.0833,68.75,26.77
23.0833,68.9167,27.88
23.0833,69.0833,28.01
23.0833,69.25,27.81
23.0833,69.4167,27.58
23.0833,69.5833,27.66
23.0833,69.75,27.67
23.0833,69.9167,27.92
23.0833,70.0833,28.18
23.0833,70.25,26.5
23.0833,70.4167,26.05
23.0833,70.5833,26.82
23.0833,70.75,28.4
23.0833,70.9167,28.58
23.0833,71.0833,28.3
23.0833,71.25,28.08
23.0833,71.4167,28.37
23.0833,71.5833,28.84
23.0833,71.75,29.27
23.0833,71.9167,28.93
23.0833,72.0833,28.59
23.0833,72.25,28.24
23.0833,72.4167,28.16
23.0833,72.5833,28.14
23.0833,72.75,27.75
23.0833,72.9167,27.93
23.0833,73.0833,28.13
23.0833,73.25,28.4
23.0833,73.4167,28.1
23.0833,73.5833,27.83
23.0833,73.75,27.69
23.0833,73.9167,27.66
23.0833,74.0833,27.78
23.0833,74.25,28.06
23.0833,74.4167,28.51
23.0833,74.5833,28.64
23.0833,74.75,28.62
23.0833,74.9167,28.6
23.0833,75.0833,28.62
23.0833,75.25,27.22
23.0833,75.4167,27.05
23.0833,75.5833,26.7
23.0833,75.75,26.42
23.0833,75.9167,26.44
23.0833,76.0833,26.57
23.0833,76.25,26.81
23.0833,76.4167,26.79
23.0833,76.5833,26.92
23.0833,76.75,26.63
23.0833,76.9167,26.71
23.0833,77.0833,26.75
23.0833,77.25,26.56
23.0833,77.4167,26.25
23.0833,77.5833,25.89
23.0833,77.75,26.49
23.0833,77.9167,26.39
23.0833,78.0833,26.09
23.0833,78.25,26.0
23.0833,78.4167,26.02
23.0833,78.5833,26.05
23.0833,78.75,25.97
23.0833,78.9167,25.8
23.0833,79.0833,25.55
23.0833,79.25,25.24
23.0833,79.4167,25.16
23.0833,79.5833,24.99
23.0833,79.75,25.25
23.0833,79.9167,25.22
23.0833,80.0833,25.19
23.0833,80.25,25.46
23.0833,80.4167,25.3
23.0833,80.5833,24.95
23.0833,80.75,24.98
23.0833,80.9167,24.71
23.0833,81.0833,23.16
23.0833,81.25,24.03
23.0833,81.4167,24.59
23.0833,81.5833,24.43
23.0833,81.75,24.74
23.0833,81.9167,24.81
23.0833,82.0833,24.56
23.0833,82.25,25.06
23.0833,82.4167,24.8
23.0833,82.5833,24.82
23.0833,82.75,24.27
23.0833,82.9167,24.01
23.0833,83.0833,23.93
23.0833,83.25,23.34
23.0833,83.4167,22.98
23.0833,83.5833,21.81
23.0833,83.75,21.82
23.0833,83.9167,21.67
23.0833,84.0833,21.8
23.0833,84.25,22.99
23.0833,84.4167,22.42
23.0833,84.5833,23.89
23.0833,84.75,23.85
23.0833,84.9167,23.89
23.0833,85.0833,23.93
23.0833,85.25,23.84
23.0833,85.4167,23.62
23.0833,85.5833,24.68
23.0833,85.75,25.34
23.0833,85.9167,25.44
23.0833,86.0833,25.04
23.0833,86.25,25.4
23.0833,86.4167,25.7
23.0833,86.5833,25.82
23.0833,86.75,25.8
23.0833,86.9167,26.11
23.0833,87.0833,26.02
23.0833,87.25,26.1
23.0833,87.4167,25.96
23.0833,87.5833,26.16
23.0833,87.75,26.47
23.0833,87.9167,26.2
23.0833,88.0833,25.89
23.0833,88.25,25.98
23.0833,88.4167,26.1
23.0833,88.5833,25.91
23.0833,88.75,25.74
23.0833,88.9167,25.64
23.0833,89.0833,25.56
23.0833,89.25,25.54
23.0833,89.4167,25.5
23.0833,89.5833,25.54
23.0833,89.75,25.5
23.0833,89.9167,25.45
23.0833,90.0833,25.22
23.0833,90.25,25.23
23.0833,90.4167,25.4
23.0833,90.5833,25.14
23.0833,90.75,25.41
23.0833,90.9167,25.44
23.0833,91.0833,25.5
23.0833,91.25,25.76
23.0833,91.4167,25.92
23.0833,91.5833,25.55
23.0833,91.75,25.39
23.0833,91.9167,25.23
23.0833,92.0833,25.13
23.0833,92.25,25.15
23.0833,92.4167,24.49
23.0833,92.5833,23.4
23.0833,92.75,21.89
23.0833,92.9167,21.51
23.0833,93.0833,19.59
23.0833,93.25,19.56
23.0833,93.4167,19.3
23.0833,93.5833,18.34
23.0833,93.75,16.82
23.0833,93.9167,20.6
23.0833,94.0833,25.59
23.0833,94.25,23.73
23.0833,94.4167,25.53
23.0833,94.5833,24.81
23.0833,94.75,24.98
23.0833,94.9167,24.51
23.0833,95.0833,25.55
23.0833,95.25,26.49
23.0833,95.4167,27.45
23.0833,95.5833,27.52
23.0833,95.75,27.09
23.0833,95.9167,26.75
23.0833,96.0833,25.83
23.0833,96.25,23.43
23.0833,96.4167,23.9
23.0833,96.5833,24.38
23.0833,96.75,24.93
23.0833,96.9167,23.52
22.9167,68.9167,27.46
22.9167,69.0833,27.88
22.9167,69.25,27.94
22.9167,69.4167,27.9
22.9167,69.5833,28.05
22.9167,69.75,28.28
22.9167,69.9167,28.32
22.9167,70.0833,26.78
22.9167,70.25,26.16
22.9167,70.4167,25.93
22.9167,70.5833,28.03
22.9167,70.75,28.56
22.9167,70.9167,28.57
22.9167,71.0833,27.57
22.9167,71.25,27.81
22.9167,71.4167,27.9
22.9167,71.5833,28.47
22.9167,71.75,29.12
22.9167,71.9167,28.84
22.9167,72.0833,28.6
22.9167,72.25,27.87
22.9167,72.4167,27.46
22.9167,72.5833,27.85
22.9167,72.75,27.84
22.9167,72.9167,27.95
22.9167,73.0833,28.33
22.9167,73.25,28.39
22.9167,73.4167,28.1
22.9167,73.5833,28.41
22.9167,73.75,28.14
22.9167,73.9167,27.81
22.9167,74.0833,28.04
22.9167,74.25,28.02
22.9167,74.4167,28.41
22.9167,74.5833,28.64
22.9167,74.75,28.64
22.9167,74.9167,28.61
22.9167,75.0833,28.21
22.9167,75.25,27.13
22.9167,75.4167,26.85
22.9167,75.5833,26.42
22.9167,75.75,26.3
22.9167,75.9167,26.08
22.9167,76.0833,26.57
22.9167,76.25,26.81
22.9167,76.4167,26.84
22.9167,76.5833,27.22
22.9167,76.75,26.92
22.9167,76.9167,27.22
22.9167,77.0833,27.17
22.9167,77.25,27.16
22.9167,77.4167,26.76
22.9167,77.5833,26.26
22.9167,77.75,26.29
22.9167,77.9167,26.19
22.9167,78.0833,26.05
22.9167,78.25,26.13
22.9167,78.4167,25.85
22.9167,78.5833,25.95
22.9167,78.75,25.95
22.9167,78.9167,25.89
22.9167,79.0833,25.76
22.9167,79.25,25.53
22.9167,79.4167,25.37
22.9167,79.5833,25.43
22.9167,79.75,25.54
22.9167,79.9167,25.09
22.9167,80.0833,25.41
22.9167,80.25,25.3
22.9167,80.4167,25.33
22.9167,80.5833,25.19
22.9167,80.75,25.23
22.9167,80.9167,25.1
22.9167,81.0833,24.96
22.9167,81.25,24.77
22.9167,81.4167,24.49
22.9167,81.5833,23.63
22.9167,81.75,23.85
22.9167,81.9167,24.64
22.9167,82.0833,24.48
22.9167,82.25,24.88
22.9167,82.4167,25.12
22.9167,82.5833,24.75
22.9167,82.75,24.08
22.9167,82.9167,23.97
22.9167,83.0833,23.54
22.9167,83.25,22.81
22.9167,83.4167,23.28
22.9167,83.5833,23.52
22.9167,83.75,23.53
22.9167,83.9167,22.76
22.9167,84.0833,22.54
22.9167,84.25,23.15
22.9167,84.4167,23.13
22.9167,84.5833,23.48
22.9167,84.75,24.16
22.9167,84.9167,24.11
22.9167,85.0833,24.29
22.9167,85.25,23.6
22.9167,85.4167,23.32
22.9167,85.5833,23.62
22.9167,85.75,24.0
22.9167,85.9167,24.38
22.9167,86.0833,25.23
22.9167,86.25,24.8
22.9167,86.4167,25.46
22.9167,86.5833,25.75
22.9167,86.75,25.58
22.9167,86.9167,26.08
22.9167,87.0833,26.08
22.9167,87.25,26.01
22.9167,87.4167,25.99
22.9167,87.5833,25.76
22.9167,87.75,26.23
22.9167,87.9167,25.91
22.9167,88.0833,25.71
22.9167,88.25,25.87
22.9167,88.4167,25.91
22.9167,88.5833,25.8
22.9167,88.75,25.63
22.9167,88.9167,25.62
22.9167,89.0833,25.54
22.9167,89.25,25.56
22.9167,89.4167,25.44
22.9167,89.5833,25.63
22.9167,89.75,25.52
22.9167,89.9167,25.45
22.9167,90.0833,25.25
22.9167,90.25,25.27
22.9167,90.4167,25.43
22.9167,90.5833,25.35
22.9167,90.75,25.62
22.9167,90.9167,25.57
22.9167,91.0833,25.34
22.9167,91.25,25.58
22.9167,91.4167,25.92
22.9167,91.5833,25.67
22.9167,91.75,25.61
22.9167,91.9167,25.28
22.9167,92.0833,25.21
22.9167,92.25,25.16
22.9167,92.4167,24.74
22.9167,92.5833,23.91
22.9167,92.75,22.02
22.9167,92.9167,21.77
22.9167,93.0833,20.87
22.9167,93.25,19.48
22.9167,93.4167,18.39
22.9167,93.5833,17.32
22.9167,93.75,20.04
22.9167,93.9167,21.05
22.9167,94.0833,25.41
22.9167,94.25,22.85
22.9167,94.4167,25.77
22.9167,94.5833,25.84
22.9167,94.75,26.25
22.9167,94.9167,25.38
22.9167,95.0833,25.93
22.9167,95.25,27.03
22.9167,95.4167,27.48
22.9167,95.5833,27.71
22.9167,95.75,27.59
22.9167,95.9167,26.82
22.9167,96.0833,25.09
22.9167,96.25,22.18
22.9167,96.4167,20.76
22.9167,96.5833,20.39
22.9167,96.75,21.46
22.9167,96.9167,20.58
22.75,69.25,27.6
22.75,69.4167,27.46
22.75,69.5833,27.34
22.75,69.75,27.24
22.75,70.25,26.71
22.75,70.4167,27.16
22.75,70.5833,28.3
22.75,70.75,28.13
22.75,70.9167,27.85
22.75,71.0833,27.87
22.75,71.25,27.73
22.75,71.4167,28.11
22.75,71.5833,28.65
22.75,71.75,29.06
22.75,71.9167,29.1
22.75,72.0833,28.22
22.75,72.25,28.26
22.75,72.4167,27.42
22.75,72.5833,27.56
22.75,72.75,27.43
22.75,72.9167,27.47
22.75,73.0833,27.66
22.75,73.25,28.03
22.75,73.4167,28.52
22.75,73.5833,28.67
22.75,73.75,28.47
22.75,73.9167,28.34
22.75,74.0833,27.86
22.75,74.25,27.49
22.75,74.4167,28.2
22.75,74.5833,28.66
22.75,74.75,28.7
22.75,74.9167,28.2
22.75,75.0833,27.88
22.75,75.25,26.78
22.75,75.4167,26.73
22.75,75.5833,26.6
22.75,75.75,26.57
22.75,75.9167,26.53
22.75,76.0833,26.41
22.75,76.25,26.8
22.75,76.4167,27.02
22.75,76.5833,27.54
22.75,76.75,27.84
22.75,76.9167,27.9
22.75,77.0833,27.57
22.75,77.25,27.18
22.75,77.4167,26.95
22.75,77.5833,26.68
22.75,77.75,26.49
22.75,77.9167,26.44
22.75,78.0833,26.14
22.75,78.25,26.02
22.75,78.4167,26.01
22.75,78.5833,26.02
22.75,78.75,25.59
22.75,78.9167,25.34
22.75,79.0833,25.71
22.75,79.25,25.78
22.75,79.4167,26.09
22.75,79.5833,25.96
22.75,79.75,26.23
22.75,79.9167,25.93
22.75,80.0833,25.59
22.75,80.25,25.5
22.75,80.4167,25.35
22.75,80.5833,25.6
22.75,80.75,25.86
22.75,80.9167,25.11
22.75,81.0833,24.47
22.75,81.25,23.94
22.75,81.4167,24.4
22.75,81.5833,23.91
22.75,81.75,22.9
22.75,81.9167,24.65
22.75,82.0833,24.49
22.75,82.25,24.26
22.75,82.4167,24.76
22.75,82.5833,24.34
22.75,82.75,24.05
22.75,82.9167,23.52
22.75,83.0833,22.79
22.75,83.25,23.04
22.75,83.4167,24.08
22.75,83.5833,24.51
22.75,83.75,24.26
22.75,83.9167,24.95
22.75,84.0833,24.18
22.75,84.25,24.17
22.75,84.4167,24.39
22.75,84.5833,24.12
22.75,84.75,24.19
22.75,84.9167,24.26
22.75,85.0833,24.03
22.75,85.25,23.69
22.75,85.4167,23.32
22.75,85.5833,25.0
22.75,85.75,25.67
22.75,85.9167,25.86
22.75,86.0833,26.18
22.75,86.25,25.86
22.75,86.4167,25.56
22.75,86.5833,25.04
22.75,86.75,25.62
22.75,86.9167,26.29
22.75,87.0833,25.94
22.75,87.25,26.07
22.75,87.4167,26.21
22.75,87.5833,25.96
22.75,87.75,26.03
22.75,87.9167,25.77
22.75,88.0833,25.79
22.75,88.25,25.76
22.75,88.4167,25.85
22.75,88.5833,25.67
22.75,88.75,25.5
22.75,88.9167,25.52
22.75,89.0833,25.48
22.75,89.25,25.62
22.75,89.4167,25.71
22.75,89.5833,25.76
22.75,89.75,25.49
22.75,89.9167,25.51
22.75,90.0833,25.27
22.75,90.25,25.37
22.75,90.4167,25.46
22.75,90.5833,25.39
22.75,90.75,25.72
22.75,90.9167,26.08
22.75,91.0833,26.02
22.75,91.25,25.9
22.75,91.4167,25.98
22.75,91.5833,25.84
22.75,91.75,25.83
22.75,91.9167,25.36
22.75,92.0833,25.22
22.75,92.25,25.2
22.75,92.4167,24.9
22.75,92.5833,24.17
22.75,92.75,23.08
22.75,92.9167,21.58
22.75,93.0833,20.32
22.75,93.25,17.87
22.75,93.4167,18.2
22.75,93.5833,17.08
22.75,93.75,19.77
22.75,93.9167,21.85
22.75,94.0833,25.9
22.75,94.25,22.21
22.75,94.4167,24.81
22.75,94.5833,24.98
22.75,94.75,26.57
22.75,94.9167,26.76
22.75,95.0833,27.02
22.75,95.25,27.47
22.75,95.4167,27.44
22.75,95.5833,27.52
22.75,95.75,28.05
22.75,95.9167,27.12
22.75,96.0833,25.29
22.75,96.25,23.98
22.75,96.4167,22.39
22.75,96.5833,21.83
22.75,96.75,21.59
22.75,96.9167,22.19
22.5833,69.25,24.6
22.5833,69.4167,24.62
22.5833,69.9167,25.1
22.5833,70.0833,25.81
22.5833,70.25,27.4
22.5833,70.4167,27.77
22.5833,70.5833,27.94
22.5833,70.75,28.02
22.5833,70.9167,27.85
22.5833,71.0833,28.01
22.5833,71.25,27.78
22.5833,71.4167,28.39
22.5833,71.5833,28.77
22.5833,71.75,29.1
22.5833,71.9167,29.24
22.5833,72.0833,29.07
22.5833,72.25,29.01
22.5833,72.4167,28.01
22.5833,72.5833,27.82
22.5833,72.75,27.39
22.5833,72.9167,27.54
22.5833,73.0833,27.73
22.5833,73.25,28.56
22.5833,73.4167,28.85
22.5833,73.5833,28.63
22.5833,73.75,28.52
22.5833,73.9167,28.27
22.5833,74.0833,27.45
22.5833,74.25,27.46
22.5833,74.4167,28.3
22.5833,74.5833,28.5
22.5833,74.75,28.7
22.5833,74.9167,28.26
22.5833,75.0833,27.88
22.5833,75.25,27.58
22.5833,75.4167,26.76
22.5833,75.5833,26.75
22.5833,75.75,27.0
22.5833,75.9167,27.15
22.5833,76.0833,27.55
22.5833,76.25,27.93
22.5833,76.4167,27.97
22.5833,76.5833,27.99
22.5833,76.75,28.29
22.5833,76.9167,27.85
22.5833,77.0833,27.32
22.5833,77.25,26.79
22.5833,77.4167,26.66
22.5833,77.5833,26.29
22.5833,77.75,26.31
22.5833,77.9167,26.38
22.5833,78.0833,26.06
22.5833,78.25,25.84
22.5833,78.4167,25.6
22.5833,78.5833,26.23
22.5833,78.75,25.79
22.5833,78.9167,24.79
22.5833,79.0833,25.91
22.5833,79.25,26.16
22.5833,79.4167,26.21
22.5833,79.5833,26.12
22.5833,79.75,26.08
22.5833,79.9167,26.45
22.5833,80.0833,26.31
22.5833,80.25,26.02
22.5833,80.4167,25.81
22.5833,80.5833,25.26
22.5833,80.75,25.91
22.5833,80.9167,25.46
22.5833,81.0833,24.45
22.5833,81.25,23.52
22.5833,81.4167,23.04
22.5833,81.5833,22.88
22.5833,81.75,23.53
22.5833,81.9167,24.38
22.5833,82.0833,24.43
22.5833,82.25,23.49
22.5833,82.4167,24.28
22.5833,82.5833,25.17
22.5833,82.75,23.76
22.5833,82.9167,23.31
22.5833,83.0833,24.68
22.5833,83.25,24.92
22.5833,83.4167,25.17
22.5833,83.5833,25.12
22.5833,83.75,25.45
22.5833,83.9167,25.53
22.5833,84.0833,24.87
22.5833,84.25,25.52
22.5833,84.4167,25.53
22.5833,84.5833,24.9
22.5833,84.75,24.43
22.5833,84.9167,24.67
22.5833,85.0833,24.53
22.5833,85.25,24.37
22.5833,85.4167,24.68
22.5833,85.5833,24.83
22.5833,85.75,25.46
22.5833,85.9167,26.22
22.5833,86.0833,26.08
22.5833,86.25,25.83
22.5833,86.4167,25.59
22.5833,86.5833,26.21
22.5833,86.75,26.49
22.5833,86.9167,26.53
22.5833,87.0833,26.31
22.5833,87.25,26.44
22.5833,87.4167,26.47
22.5833,87.5833,26.29
22.5833,87.75,25.98
22.5833,87.9167,25.88
22.5833,88.0833,25.75
22.5833,88.25,25.76
22.5833,88.4167,25.94
22.5833,88.5833,25.52
22.5833,88.75,25.3
22.5833,88.9167,25.49
22.5833,89.0833,25.19
22.5833,89.25,25.5
22.5833,89.4167,25.58
22.5833,89.5833,25.69
22.5833,89.75,25.73
22.5833,89.9167,25.5
22.5833,90.0833,25.37
22.5833,90.25,25.41
22.5833,90.4167,25.5
22.5833,90.5833,25.5
22.5833,90.75,25.5
22.5833,90.9167,25.68
22.5833,91.0833,26.02
22.5833,91.25,26.03
22.5833,91.4167,25.93
22.5833,91.5833,26.11
22.5833,91.75,25.83
22.5833,91.9167,25.94
22.5833,92.0833,25.7
22.5833,92.25,25.39
22.5833,92.4167,24.78
22.5833,92.5833,24.5
22.5833,92.75,23.11
22.5833,92.9167,21.75
22.5833,93.0833,20.17
22.5833,93.25,19.13
22.5833,93.4167,17.41
22.5833,93.5833,16.9
22.5833,93.75,18.57
22.5833,93.9167,21.58
22.5833,94.0833,25.68
22.5833,94.25,22.51
22.5833,94.4167,23.2
22.5833,94.5833,24.47
22.5833,94.75,26.49
22.5833,94.9167,27.84
22.5833,95.0833,28.22
22.5833,95.25,28.05
22.5833,95.4167,27.59
22.5833,95.5833,27.45
22.5833,95.75,28.03
22.5833,95.9167,27.91
22.5833,96.0833,26.94
22.5833,96.25,24.98
22.5833,96.4167,23.17
22.5833,96.5833,21.87
22.5833,96.75,21.69
22.5833,96.9167,22.21
22.4167,68.9167,26.45
22.4167,69.0833,26.48
22.4167,69.25,25.82
22.4167,69.4167,26.38
22.4167,69.5833,25.75
22.4167,69.75,26.58
22.4167,69.9167,26.92
22.4167,70.0833,27.2
22.4167,70.25,27.65
22.4167,70.4167,27.69
22.4167,70.5833,27.72
22.4167,70.75,27.87
22.4167,70.9167,28.13
22.4167,71.0833,27.96
22.4167,71.25,28.15
22.4167,71.4167,28.47
22.4167,71.5833,28.76
22.4167,71.75,29.05
22.4167,71.9167,29.36
22.4167,72.0833,29.0
22.4167,72.25,29.28
22.4167,72.4167,28.57
22.4167,72.5833,28.05
22.4167,72.75,27.62
22.4167,72.9167,27.71
22.4167,73.0833,28.46
22.4167,73.25,29.21
22.4167,73.4167,29.18
22.4167,73.5833,28.83
22.4167,73.75,28.6
22.4167,73.9167,28.72
22.4167,74.0833,28.8
22.4167,74.25,28.35
22.4167,74.4167,28.63
22.4167,74.5833,28.81
22.4167,74.75,29.24
22.4167,74.9167,29.32
22.4167,75.0833,29.08
22.4167,75.25,28.91
22.4167,75.4167,28.15
22.4167,75.5833,28.01
22.4167,75.75,27.35
22.4167,75.9167,28.25
22.4167,76.0833,28.7
22.4167,76.25,28.63
22.4167,76.4167,28.28
22.4167,76.5833,27.98
22.4167,76.75,28.05
22.4167,76.9167,27.47
22.4167,77.0833,26.53
22.4167,77.25,26.38
22.4167,77.4167,26.52
22.4167,77.5833,26.72
22.4167,77.75,27.15
22.4167,77.9167,27.14
22.4167,78.0833,26.36
22.4167,78.25,25.49
22.4167,78.4167,24.13
22.4167,78.5833,25.53
22.4167,78.75,24.71
22.4167,78.9167,24.9
22.4167,79.0833,25.57
22.4167,79.25,25.82
22.4167,79.4167,25.94
22.4167,79.5833,25.86
22.4167,79.75,25.98
22.4167,79.9167,26.2
22.4167,80.0833,26.06
22.4167,80.25,25.9
22.4167,80.4167,25.58
22.4167,80.5833,24.93
22.4167,80.75,25.56
22.4167,80.9167,24.63
22.4167,81.0833,23.93
22.4167,81.25,24.95
22.4167,81.4167,25.3
22.4167,81.5833,25.44
22.4167,81.75,24.62
22.4167,81.9167,24.53
22.4167,82.0833,25.76
22.4167,82.25,25.61
22.4167,82.4167,25.88
22.4167,82.5833,26.59
22.4167,82.75,25.98
22.4167,82.9167,24.81
22.4167,83.0833,25.78
22.4167,83.25,25.52
22.4167,83.4167,25.05
22.4167,83.5833,25.14
22.4167,83.75,25.72
22.4167,83.9167,25.95
22.4167,84.0833,25.58
22.4167,84.25,25.45
22.4167,84.4167,25.69
22.4167,84.5833,25.89
22.4167,84.75,25.62
22.4167,84.9167,26.04
22.4167,85.0833,25.46
22.4167,85.25,24.95
22.4167,85.4167,24.14
22.4167,85.5833,24.24
22.4167,85.75,25.63
22.4167,85.9167,26.08
22.4167,86.0833,25.98
22.4167,86.25,24.98
22.4167,86.4167,25.67
22.4167,86.5833,26.12
22.4167,86.75,26.55
22.4167,86.9167,26.44
22.4167,87.0833,26.6
22.4167,87.25,26.82
22.4167,87.4167,26.8
22.4167,87.5833,26.38
22.4167,87.75,26.11
22.4167,87.9167,25.75
22.4167,88.0833,25.56
22.4167,88.25,25.47
22.4167,88.4167,25.52
22.4167,88.5833,25.63
22.4167,88.75,25.38
22.4167,88.9167,25.55
22.4167,89.0833,25.43
22.4167,89.25,25.54
22.4167,89.4167,25.38
22.4167,89.5833,25.32
22.4167,89.75,25.65
22.4167,89.9167,25.53
22.4167,90.0833,25.4
22.4167,90.25,25.46
22.4167,90.4167,25.58
22.4167,90.5833,25.69
22.4167,90.75,25.62
22.4167,90.9167,25.35
22.4167,91.0833,25.58
22.4167,91.25,25.58
22.4167,91.4167,25.87
22.4167,91.5833,26.28
22.4167,91.75,25.88
22.4167,91.9167,26.03
22.4167,92.0833,25.93
22.4167,92.25,25.21
22.4167,92.4167,24.77
22.4167,92.5833,24.49
22.4167,92.75,23.08
22.4167,92.9167,22.23
22.4167,93.0833,19.25
22.4167,93.25,18.52
22.4167,93.4167,17.49
22.4167,93.5833,17.17
22.4167,93.75,19.88
22.4167,93.9167,22.84
22.4167,94.0833,25.51
22.4167,94.25,22.82
22.4167,94.4167,22.82
22.4167,94.5833,24.4
22.4167,94.75,26.43
22.4167,94.9167,28.19
22.4167,95.0833,28.67
22.4167,95.25,28.05
22.4167,95.4167,27.9
22.4167,95.5833,27.6
22.4167,95.75,27.79
22.4167,95.9167,28.35
22.4167,96.0833,27.41
22.4167,96.25,25.44
22.4167,96.4167,23.96
22.4167,96.5833,23.14
22.4167,96.75,23.13
22.4167,96.9167,23.29
22.25,68.9167,26.79
22.25,69.0833,26.87
22.25,69.25,26.18
22.25,69.4167,27.2
22.25,69.5833,27.34
22.25,69.75,27.56
22.25,69.9167,27.66
22.25,70.0833,27.52
22.25,70.25,27.64
22.25,70.4167,27.83
22.25,70.5833,27.89
22.25,70.75,27.88
22.25,70.9167,28.0
22.25,71.0833,27.89
22.25,71.25,28.06
22.25,71.4167,28.5
22.25,71.5833,28.55
22.25,71.75,29.04
22.25,71.9167,29.36
22.25,72.0833,29.41
22.25,72.25,29.31
22.25,72.4167,28.16
22.25,72.5833,28.76
22.25,72.75,28.58
22.25,72.9167,28.8
22.25,73.0833,28.92
22.25,73.25,29.57
22.25,73.4167,29.64
22.25,73.5833,29.49
22.25,73.75,29.33
22.25,73.9167,29.55
22.25,74.0833,29.14
22.25,74.25,28.89
22.25,74.4167,29.36
22.25,74.5833,29.33
22.25,74.75,29.84
22.25,74.9167,29.84
22.25,75.0833,29.5
22.25,75.25,29.68
22.25,75.4167,29.34
22.25,75.5833,29.57
22.25,75.75,29.44
22.25,75.9167,29.41
22.25,76.0833,28.99
22.25,76.25,28.87
22.25,76.4167,28.77
22.25,76.5833,28.17
22.25,76.75,28.2
22.25,76.9167,27.74
22.25,77.0833,26.75
22.25,77.25,26.84
22.25,77.4167,27.56
22.25,77.5833,27.22
22.25,77.75,27.02
22.25,77.9167,27.73
22.25,78.0833,27.12
22.25,78.25,25.76
22.25,78.4167,25.14
22.25,78.5833,25.02
22.25,78.75,25.41
22.25,78.9167,25.67
22.25,79.0833,25.76
22.25,79.25,25.87
22.25,79.4167,26.15
22.25,79.5833,26.38
22.25,79.75,25.79
22.25,79.9167,25.55
22.25,80.0833,26.03
22.25,80.25,25.0
22.25,80.4167,25.18
22.25,80.5833,24.52
22.25,80.75,24.56
22.25,80.9167,24.37
22.25,81.0833,24.31
22.25,81.25,26.44
22.25,81.4167,26.68
22.25,81.5833,26.61
22.25,81.75,26.5
22.25,81.9167,26.5
22.25,82.0833,26.74
22.25,82.25,26.66
22.25,82.4167,26.2
22.25,82.5833,26.96
22.25,82.75,26.83
22.25,82.9167,26.05
22.25,83.0833,26.3
22.25,83.25,25.81
22.25,83.4167,26.11
22.25,83.5833,25.34
22.25,83.75,25.53
22.25,83.9167,26.02
22.25,84.0833,26.58
22.25,84.25,25.99
22.25,84.4167,26.3
22.25,84.5833,26.32
22.25,84.75,26.34
22.25,84.9167,26.34
22.25,85.0833,25.13
22.25,85.25,23.92
22.25,85.4167,24.08
22.25,85.5833,24.74
22.25,85.75,24.93
22.25,85.9167,25.02
22.25,86.0833,25.92
22.25,86.25,25.33
22.25,86.4167,24.93
22.25,86.5833,26.67
22.25,86.75,26.92
22.25,86.9167,26.82
22.25,87.0833,26.91
22.25,87.25,26.99
22.25,87.4167,26.84
22.25,87.5833,26.4
22.25,87.75,25.87
22.25,87.9167,25.65
22.25,88.0833,25.53
22.25,88.25,25.62
22.25,88.4167,25.56
22.25,88.5833,25.7
22.25,88.75,25.68
22.25,88.9167,25.64
22.25,89.0833,25.54
22.25,89.25,25.31
22.25,89.4167,25.0
22.25,89.5833,24.91
22.25,89.75,25.09
22.25,89.9167,25.47
22.25,90.0833,25.45
22.25,90.25,25.56
22.25,90.4167,25.74
22.25,90.5833,25.64
22.25,90.75,25.68
22.25,90.9167,25.48
22.25,91.0833,25.87
22.25,91.25,26.0
22.25,91.75,26.23
22.25,91.9167,26.04
22.25,92.0833,25.7
22.25,92.25,25.36
22.25,92.4167,24.51
22.25,92.5833,24.19
22.25,92.75,23.76
22.25,92.9167,22.49
22.25,93.0833,19.89
22.25,93.25,18.61
22.25,93.4167,19.0
22.25,93.5833,16.55
22.25,93.75,20.03
22.25,93.9167,23.66
22.25,94.0833,25.41
22.25,94.25,22.59
22.25,94.4167,22.28
22.25,94.5833,24.71
22.25,94.75,27.64
22.25,94.9167,28.29
22.25,95.0833,28.93
22.25,95.25,28.67
22.25,95.4167,28.26
22.25,95.5833,28.4
22.25,95.75,28.47
22.25,95.9167,28.79
22.25,96.0833,27.78
22.25,96.25,27.75
22.25,96.4167,23.88
22.25,96.5833,24.38
22.25,96.75,23.95
22.25,96.9167,23.74
