SID,SEASON,ISO_TIME,LAT,LON,WMO_WIND,DIST2LAND,LANDFALL
1996167N16072,1996,1996-06-16 06:00:00,17.2000,71.4000, ,185,185
1996167N16072,1996,1996-06-16 09:00:00,17.3225,71.2150, ,204,204
1996167N16072,1996,1996-06-16 12:00:00,17.4000,71.0000, ,220,220
1996167N16072,1996,1996-06-16 15:00:00,17.4648,70.7875, ,235,235
1996167N16072,1996,1996-06-16 18:00:00,17.5000,70.5000, ,265,265
1996167N16072,1996,1996-06-16 21:00:00,17.5002,70.0499, ,316,316
1996167N16072,1996,1996-06-17 00:00:00,17.5000,69.6000, ,358,358
1996167N16072,1996,1996-06-17 03:00:00,17.5124,69.2825, ,389,389
1996167N16072,1996,1996-06-17 06:00:00,17.6000,69.1000, ,390,370
1996167N16072,1996,1996-06-17 09:00:00,17.7679,69.1260,25,370,335
1996167N16072,1996,1996-06-17 12:00:00,18.0667,69.2333,25,335,320
1996167N16072,1996,1996-06-17 15:00:00,18.1676,69.3453, ,320,311
1996167N16072,1996,1996-06-17 18:00:00,18.2000,69.5000,30,311,267
1996167N16072,1996,1996-06-17 21:00:00,18.4896,69.7928, ,267,224
1996167N16072,1996,1996-06-18 00:00:00,18.8000,70.1000,30,224,197
1996167N16072,1996,1996-06-18 03:00:00,18.9963,70.3038,30,197,162
1996167N16072,1996,1996-06-18 06:00:00,19.3500,70.4000,30,151,137
1996167N16072,1996,1996-06-18 09:00:00,19.4675,70.4825,35,137,105
1996167N16072,1996,1996-06-18 12:00:00,19.8500,70.5500,45,91,70
1996167N16072,1996,1996-06-18 15:00:00,20.1499,70.5973, ,70,39
1996167N16072,1996,1996-06-18 18:00:00,20.4000,70.6500,55,35,15
1996167N16072,1996,1996-06-18 21:00:00,20.5854,70.6841, ,15,0
1996167N16072,1996,1996-06-19 00:00:00,20.9000,70.8500,60,0,0
1996167N16072,1996,1996-06-19 03:00:00,21.4887,71.2425, ,0,0
1996167N16072,1996,1996-06-19 06:00:00,22.0000,71.3000, ,0,0
1996167N16072,1996,1996-06-19 09:00:00,22.4081,71.3712, ,0,0
1996167N16072,1996,1996-06-19 12:00:00,22.7500,71.4500, ,0,0
1996167N16072,1996,1996-06-19 15:00:00,23.0862,71.5251, ,0,0
1996167N16072,1996,1996-06-19 18:00:00,23.4000,71.6000, ,0,0
1996167N16072,1996,1996-06-19 21:00:00,23.6615,71.6788, ,0,0
1996167N16072,1996,1996-06-20 00:00:00,24.0714,71.7857, ,0,0
1996167N16072,1996,1996-06-20 03:00:00,24.6100,71.9051, ,0,0
1996167N16072,1996,1996-06-20 06:00:00,24.9800,72.0600, ,0,0
1996167N16072,1996,1996-06-20 09:00:00,25.3650,72.3000, ,0,0
1996167N16072,1996,1996-06-20 12:00:00,25.6000,72.4000, ,0,0
1996167N16072,1996,1996-06-20 15:00:00,25.8150,72.4926, ,0,0
1996167N16072,1996,1996-06-20 18:00:00,26.0000,72.6000, ,0,0
1996167N16072,1996,1996-06-20 21:00:00,26.1575,72.7425, ,0,0
1996167N16072,1996,1996-06-21 00:00:00,26.3000,72.9000, ,0,0
1996167N16072,1996,1996-06-21 03:00:00,26.4500,73.0500, ,0,0
1996167N16072,1996,1996-06-21 06:00:00,26.6000,73.2000, ,0,0
1996167N16072,1996,1996-06-21 09:00:00,26.7575,73.3500, ,0,0
1996167N16072,1996,1996-06-21 12:00:00,26.9000,73.5000, ,0,0
1996167N16072,1996,1996-06-21 15:00:00,27.0075,73.6501, ,0,0
1996167N16072,1996,1996-06-21 18:00:00,27.1000,73.8000, ,0,0
1996167N16072,1996,1996-06-21 21:00:00,27.2000,73.9500, ,0,0
1996167N16072,1996,1996-06-22 00:00:00,27.3000,74.1000, ,0,0
1996167N16072,1996,1996-06-22 03:00:00,27.4000,74.2425, ,0,0
1996167N16072,1996,1996-06-22 06:00:00,27.5000,74.4000, ,0,0
1996167N16072,1996,1996-06-22 09:00:00,27.6000,74.6000, ,0,0
1996167N16072,1996,1996-06-22 12:00:00,27.7000,74.8000, ,0,0
1996167N16072,1996,1996-06-22 15:00:00,27.8000,74.9576, ,0,0
1996167N16072,1996,1996-06-22 18:00:00,27.9000,75.1000, ,0,0
1996167N16072,1996,1996-06-22 21:00:00,28.0000,75.2425, ,0,0
1996167N16072,1996,1996-06-23 00:00:00,28.1000,75.4000, ,0,0
1996167N16072,1996,1996-06-23 03:00:00,28.2000,75.6000, ,0,0
1996167N16072,1996,1996-06-23 06:00:00,28.3000,75.8000, ,0,0
1996167N16072,1996,1996-06-23 09:00:00,28.4000,75.9576, ,0,0
1996167N16072,1996,1996-06-23 12:00:00,28.5000,76.1000, ,0,0
1996167N16072,1996,1996-06-23 15:00:00,28.6000,76.2500, ,0,0
1996167N16072,1996,1996-06-23 18:00:00,28.7000,76.4000, ,0,0
1996167N16072,1996,1996-06-23 21:00:00,28.8000,76.5500, ,0,0
1996167N16072,1996,1996-06-24 00:00:00,28.9000,76.7000, ,0,0
1996167N16072,1996,1996-06-24 03:00:00,29.0075,76.8500, ,0,0
1996167N16072,1996,1996-06-24 06:00:00,29.1000,77.0000, ,0,0
1996167N16072,1996,1996-06-24 09:00:00,29.1500,77.1426, ,0,0
1996167N16072,1996,1996-06-24 12:00:00,29.2000,77.3000, ,0,0
1996167N16072,1996,1996-06-24 15:00:00,29.3000,77.4924, ,0,0
1996167N16072,1996,1996-06-24 18:00:00,29.4000,77.7000, ,0,0
1996167N16072,1996,1996-06-24 21:00:00,29.4574,77.8926, ,0,0
1996167N16072,1996,1996-06-25 00:00:00,29.5000,78.1000, ,0,0
1996167N16072,1996,1996-06-25 03:00:00,29.5499,78.3350, ,0,0
1996167N16072,1996,1996-06-25 06:00:00,29.6000,78.6000, ,0,0
1996167N16072,1996,1996-06-25 09:00:00,29.6502,78.8924, ,0,0
1996167N16072,1996,1996-06-25 12:00:00,29.7000,79.2000, ,0, 
1996208N24084,1996,1996-07-26 03:00:00,24.0000,84.0000, ,0,0
1996208N24084,1996,1996-07-26 06:00:00,24.2019,83.0735, ,0,0
1996208N24084,1996,1996-07-26 09:00:00,24.3756,82.2158, ,0,0
1996208N24084,1996,1996-07-26 12:00:00,24.5000,81.5000, ,0,0
1996208N24084,1996,1996-07-26 15:00:00,24.5619,80.9745, ,0,0
1996208N24084,1996,1996-07-26 18:00:00,24.5745,80.5884, ,0,0
1996208N24084,1996,1996-07-26 21:00:00,24.5566,80.2651, ,0,0
1996208N24084,1996,1996-07-27 00:00:00,24.5260,79.9279, ,0,0
1996208N24084,1996,1996-07-27 03:00:00,24.5000,79.5000, ,0,0
1996208N24084,1996,1996-07-27 06:00:00,24.5017,78.8206, ,0,0
1996208N24084,1996,1996-07-27 09:00:00,24.5017,78.1163, ,0,0
1996208N24084,1996,1996-07-27 12:00:00,24.5000,77.5000, ,0,0
1996208N24084,1996,1996-07-27 15:00:00,24.4980,77.0591, ,0,0
1996208N24084,1996,1996-07-27 18:00:00,24.4969,76.7788, ,0,0
1996208N24084,1996,1996-07-27 21:00:00,24.4970,76.6190, ,0,0
1996208N24084,1996,1996-07-28 00:00:00,24.4982,76.5394, ,0,0
1996208N24084,1996,1996-07-28 03:00:00,24.5000,76.5000, ,0, 
1996275N15082,1996,1996-10-01 03:00:00,15.0000,82.0000,25,139,101
1996275N15082,1996,1996-10-01 06:00:00,15.0000,81.5000,25,101,79
1996275N15082,1996,1996-10-01 09:00:00,15.0001,80.9659, ,79,48
1996275N15082,1996,1996-10-01 12:00:00,15.0000,80.5000,25,48,21
1996275N15082,1996,1996-10-01 15:00:00,14.9623,80.2124, ,21,0
1996275N15082,1996,1996-10-01 18:00:00,15.0000,80.0000,25,0,0
1996275N15082,1996,1996-10-01 21:00:00,15.2669,79.8013, ,0,0
1996275N15082,1996,1996-10-02 00:00:00,15.5000,79.5000, ,0,0
1996275N15082,1996,1996-10-02 03:00:00,15.5000,79.0000, ,0,0
1996275N15082,1996,1996-10-02 06:00:00,16.0000,78.5000, ,0, 
1996288N09092,1996,1996-10-14 00:00:00,9.10000,91.7000, ,550,550
1996288N09092,1996,1996-10-14 03:00:00,9.29267,91.1101, ,613,613
1996288N09092,1996,1996-10-14 06:00:00,9.50000,90.5000, ,678,678
1996288N09092,1996,1996-10-14 09:00:00,9.73492,89.8574, ,743,743
1996288N09092,1996,1996-10-14 12:00:00,10.0000,89.2000, ,824,806
1996288N09092,1996,1996-10-14 15:00:00,10.2849,88.5499, ,796,749
1996288N09092,1996,1996-10-14 18:00:00,10.6000,87.9000, ,749,704
1996288N09092,1996,1996-10-14 21:00:00,10.9499,87.2425, ,695,656
1996288N09092,1996,1996-10-15 00:00:00,11.3000,86.6000, ,656,617
1996288N09092,1996,1996-10-15 03:00:00,11.6149,85.9774, ,617,569
1996288N09092,1996,1996-10-15 06:00:00,11.9000,85.4000, ,569,512
1996288N09092,1996,1996-10-15 09:00:00,12.1574,84.8624, ,511,456
1996288N09092,1996,1996-10-15 12:00:00,12.4000,84.4000, ,456,408
1996288N09092,1996,1996-10-15 15:00:00,12.6574,84.0124, ,406,371
1996288N09092,1996,1996-10-15 18:00:00,12.9000,83.7000, ,371,336
1996288N09092,1996,1996-10-15 21:00:00,13.1299,83.4350, ,336,314
1996288N09092,1996,1996-10-16 00:00:00,13.3000,83.2000, ,314,292
1996288N09092,1996,1996-10-16 03:00:00,13.3800,82.9424, ,281,259
1996288N09092,1996,1996-10-16 06:00:00,13.4000,82.7000, ,259,238
1996288N09092,1996,1996-10-16 09:00:00,13.4150,82.4850, ,238,216
1996288N09092,1996,1996-10-16 12:00:00,13.4000,82.3000, ,216,205
1996288N09092,1996,1996-10-16 15:00:00,13.3650,82.1425, ,194,184
1996288N09092,1996,1996-10-16 18:00:00,13.3000,82.0000, ,184,173
1996288N09092,1996,1996-10-16 21:00:00,13.2075,81.8575, ,173,153
1996288N09092,1996,1996-10-17 00:00:00,13.1000,81.7000, ,153,134
1996288N09092,1996,1996-10-17 03:00:00,12.9925,81.5150, ,134,117
1996288N09092,1996,1996-10-17 06:00:00,12.9000,81.3000, ,117,97
1996288N09092,1996,1996-10-17 09:00:00,12.8275,81.0500, ,97,65
1996288N09092,1996,1996-10-17 12:00:00,12.8000,80.8000, ,65,43
1996288N09092,1996,1996-10-17 15:00:00,12.8350,80.5850, ,43,21
1996288N09092,1996,1996-10-17 18:00:00,12.9000,80.4000, ,21,10
1996288N09092,1996,1996-10-17 21:00:00,12.9575,80.2425, ,0,0
1996288N09092,1996,1996-10-18 00:00:00,13.0000,80.1000, ,0,0
1996288N09092,1996,1996-10-18 03:00:00,13.0075,79.9500, ,0,0
1996288N09092,1996,1996-10-18 06:00:00,13.0000,79.8000, ,0,0
1996288N09092,1996,1996-10-18 09:00:00,12.9999,79.6800, ,0,0
1996288N09092,1996,1996-10-18 12:00:00,13.0000,79.5000, ,0,0
1996288N09092,1996,1996-10-18 15:00:00,13.0000,79.1800, ,0,0
1996288N09092,1996,1996-10-18 18:00:00,13.0000,78.8000, ,0,0
1996288N09092,1996,1996-10-18 21:00:00,13.0000,78.4425, ,0,0
1996288N09092,1996,1996-10-19 00:00:00,13.0000,78.1000, ,0,0
1996288N09092,1996,1996-10-19 03:00:00,12.9999,77.7925, ,0,0
1996288N09092,1996,1996-10-19 06:00:00,13.0000,77.5000, ,0,0
1996288N09092,1996,1996-10-19 09:00:00,13.0000,77.2000, ,0,0
1996288N09092,1996,1996-10-19 12:00:00,13.0000,76.9000, ,0,0
1996288N09092,1996,1996-10-19 15:00:00,12.9924,76.6225, ,0,0
1996288N09092,1996,1996-10-19 18:00:00,13.0000,76.3000, ,0,0
1996288N09092,1996,1996-10-19 21:00:00,13.0425,75.8800, ,0,0
1996288N09092,1996,1996-10-20 00:00:00,13.1000,75.4000, ,0,0
1996288N09092,1996,1996-10-20 03:00:00,13.1574,74.9225, ,0,0
1996288N09092,1996,1996-10-20 06:00:00,13.2000,74.4000, ,34,34
1996288N09092,1996,1996-10-20 09:00:00,13.2075,73.8074, ,98,98
1996288N09092,1996,1996-10-20 12:00:00,13.2000,73.2000, ,162,162
1996288N09092,1996,1996-10-20 15:00:00,13.1925,72.6200, ,227,227
1996288N09092,1996,1996-10-20 18:00:00,13.2000,72.1000, ,277,277
1996288N09092,1996,1996-10-20 21:00:00,13.2349,71.6625, ,314,314
1996288N09092,1996,1996-10-21 00:00:00,13.3000,71.3000, ,345,345
1996288N09092,1996,1996-10-21 03:00:00,13.3925,70.9700, ,366,366
1996288N09092,1996,1996-10-21 06:00:00,13.5000,70.7000, ,388,388
1996288N09092,1996,1996-10-21 09:00:00,13.6075,70.4775, ,403,403
1996288N09092,1996,1996-10-21 12:00:00,13.7000,70.3000, ,418,418
1996288N09092,1996,1996-10-21 15:00:00,13.7575,70.1350, ,434,434
1996288N09092,1996,1996-10-21 18:00:00,13.8000,70.0000, ,444,444
1996288N09092,1996,1996-10-21 21:00:00,13.8500,69.8850, ,454,450
1996288N09092,1996,1996-10-22 00:00:00,13.9000,69.8000, ,460,460
1996288N09092,1996,1996-10-22 03:00:00,13.9425,69.7425, ,470,465
1996288N09092,1996,1996-10-22 06:00:00,14.0000,69.7000, ,465,465
1996288N09092,1996,1996-10-22 09:00:00,14.0800,69.5080,25,481,464
1996288N09092,1996,1996-10-22 12:00:00,14.3000,69.5667,25,464,459
1996288N09092,1996,1996-10-22 15:00:00,14.3863,69.6022, ,459,459
1996288N09092,1996,1996-10-22 18:00:00,14.4000,69.6000,30,459,430
1996288N09092,1996,1996-10-22 21:00:00,14.5686,69.7796, ,430,416
1996288N09092,1996,1996-10-23 00:00:00,14.7500,69.9500,30,401,401
1996288N09092,1996,1996-10-23 03:00:00,14.8525,70.0037,30,396,352
1996288N09092,1996,1996-10-23 06:00:00,15.2500,70.3000,30,347,343
1996288N09092,1996,1996-10-23 09:00:00,15.4313,70.3325,35,343,327
1996288N09092,1996,1996-10-23 12:00:00,15.9000,70.3500,45,316,310
1996288N09092,1996,1996-10-23 15:00:00,16.2733,70.3612, ,310,308
1996288N09092,1996,1996-10-23 18:00:00,16.6500,70.3500,55,304,297
1996288N09092,1996,1996-10-23 21:00:00,17.2050,70.3038, ,297,280
1996288N09092,1996,1996-10-24 00:00:00,17.7000,70.2500,55,280,286
1996288N09092,1996,1996-10-24 03:00:00,17.9787,70.2175,60,286,285
1996288N09092,1996,1996-10-24 06:00:00,18.1500,70.2000,60,285,256
1996288N09092,1996,1996-10-24 09:00:00,18.5655,70.0764, ,246,207
1996288N09092,1996,1996-10-24 12:00:00,19.0000,69.9500,55,207,187
1996288N09092,1996,1996-10-24 15:00:00,19.1587,69.9524, ,187,187
1996288N09092,1996,1996-10-24 18:00:00,19.2500,70.0000,55,177,167
1996288N09092,1996,1996-10-24 21:00:00,19.4186,70.0287, ,167,148
1996288N09092,1996,1996-10-25 00:00:00,19.6500,70.0500,45,133,115
1996288N09092,1996,1996-10-25 03:00:00,19.9575,70.0612,35,107,107
1996288N09092,1996,1996-10-25 06:00:00,20.0000,70.0500,30,107,107
1996288N09092,1996,1996-10-25 09:00:00,20.0363,70.0075, ,113,103
1996288N09092,1996,1996-10-25 12:00:00,20.0500,69.9500,25,103,109
1996288N09092,1996,1996-10-25 15:00:00,20.0363,69.8925, ,118,118
1996288N09092,1996,1996-10-25 18:00:00,20.0000,69.8500, ,118,118
1996288N09092,1996,1996-10-25 21:00:00,19.9537,69.8425, ,124,124
1996288N09092,1996,1996-10-26 00:00:00,19.9000,69.8500,25,128,128
1996288N09092,1996,1996-10-26 03:00:00,19.8500,69.8500,25,128,133
1996288N09092,1996,1996-10-26 06:00:00,19.8000,69.8500,25,137,137
1996288N09092,1996,1996-10-26 09:00:00,19.7575,69.8538, ,137,137
1996288N09092,1996,1996-10-26 12:00:00,19.7000,69.8500,25,146,152
1996288N09092,1996,1996-10-26 15:00:00,19.6150,69.8363, ,161,161
1996288N09092,1996,1996-10-26 18:00:00,19.5000,69.8000,25,170,170
1996288N09092,1996,1996-10-26 21:00:00,19.4086,69.7325, ,185,185
1996288N09092,1996,1996-10-27 00:00:00,19.2000,69.6500,25,203,203
1996288N09092,1996,1996-10-27 03:00:00,18.8075,69.5788,25,246,246
1996288N09092,1996,1996-10-27 06:00:00,18.5286,69.4286,25,286,286
1996288N09092,1996,1996-10-27 09:00:00,17.9433,69.2100,25,355,355
1996288N09092,1996,1996-10-27 12:00:00,17.3000,68.7800,25,434,434
1996288N09092,1996,1996-10-27 15:00:00,16.5925,68.3651, ,510,510
1996288N09092,1996,1996-10-27 18:00:00,16.2000,68.1000, ,554,554
1996288N09092,1996,1996-10-27 21:00:00,15.8275,67.8000, ,592,592
1996288N09092,1996,1996-10-28 00:00:00,15.5000,67.5000, ,630,630
1996288N09092,1996,1996-10-28 03:00:00,15.2125,67.2351, ,668,668
1996288N09092,1996,1996-10-28 06:00:00,15.0000,67.0000, ,695,695
1996288N09092,1996,1996-10-28 09:00:00,14.8849,66.8076, ,718,718
1996288N09092,1996,1996-10-28 12:00:00,14.8000,66.6000, ,742,742
1996288N09092,1996,1996-10-28 15:00:00,14.6499,66.3375, ,779,779
1996288N09092,1996,1996-10-28 18:00:00,14.5000,66.0000, ,813,813
1996288N09092,1996,1996-10-28 21:00:00,14.3925,65.5800, ,858,858
1996288N09092,1996,1996-10-29 00:00:00,14.3000,65.1000, ,913,910
1996288N09092,1996,1996-10-29 03:00:00,14.1998,64.6301, ,901,866
1996288N09092,1996,1996-10-29 06:00:00,14.1000,64.1000, ,866,826
1996288N09092,1996,1996-10-29 09:00:00,14.0001,63.4650, ,826,781
1996288N09092,1996,1996-10-29 12:00:00,13.9000,62.8000, ,781,747
1996288N09092,1996,1996-10-29 15:00:00,13.7849,62.1775, ,747,718
1996288N09092,1996,1996-10-29 18:00:00,13.7000,61.6000, ,718,688
1996288N09092,1996,1996-10-29 21:00:00,13.6847,61.1001, ,688,650
1996288N09092,1996,1996-10-30 00:00:00,13.7000,60.6000, ,650,607
1996288N09092,1996,1996-10-30 03:00:00,13.7000,60.0075, ,607,544
1996288N09092,1996,1996-10-30 06:00:00,13.7000,59.4000, ,544,481
1996288N09092,1996,1996-10-30 09:00:00,13.7075,58.8126, ,481,429
1996288N09092,1996,1996-10-30 12:00:00,13.7000,58.3000, ,429,398
1996288N09092,1996,1996-10-30 15:00:00,13.6572,57.9350, ,388,354
1996288N09092,1996,1996-10-30 18:00:00,13.6000,57.6000, ,354,313
1996288N09092,1996,1996-10-30 21:00:00,13.5576,57.1425, ,303,258
1996288N09092,1996,1996-10-31 00:00:00,13.5000,56.7000, ,258,224
1996288N09092,1996,1996-10-31 03:00:00,13.4148,56.3851, ,224,190
1996288N09092,1996,1996-10-31 06:00:00,13.3000,56.1000, ,190,156
1996288N09092,1996,1996-10-31 09:00:00,13.1875,55.7501, ,156,107
1996288N09092,1996,1996-10-31 12:00:00,13.0000,55.4000, ,107,66
1996288N09092,1996,1996-10-31 15:00:00,12.6650,55.0849, ,66,39
1996288N09092,1996,1996-10-31 18:00:00,12.3000,54.8000, ,46,46
1996288N09092,1996,1996-10-31 21:00:00,12.0650,54.5427, ,49,49
1996288N09092,1996,1996-11-01 00:00:00,11.8000,54.3000, ,64,64
1996288N09092,1996,1996-11-01 03:00:00,11.3725,54.0500, ,100,100
1996288N09092,1996,1996-11-01 06:00:00,10.9000,53.8000, ,156,156
1996288N09092,1996,1996-11-01 09:00:00,10.4925,53.5501, ,201,201
1996288N09092,1996,1996-11-01 12:00:00,10.1000,53.3000, ,210,194
1996288N09092,1996,1996-11-01 15:00:00,9.70000,53.0425, ,192,190
1996288N09092,1996,1996-11-01 18:00:00,9.30000,52.8000, ,196,195
1996288N09092,1996,1996-11-01 21:00:00,8.89996,52.6001, ,205,197
1996288N09092,1996,1996-11-02 00:00:00,8.50000,52.4000, ,202,197
1996288N09092,1996,1996-11-02 03:00:00,8.10005,52.1624, ,205,197
1996288N09092,1996,1996-11-02 06:00:00,7.70000,51.9000, ,206, 
1996296N09093,1996,1996-10-21 18:00:00,9.10000,93.2000, ,449,449
1996296N09093,1996,1996-10-21 21:00:00,9.29750,93.1500, ,469,469
1996296N09093,1996,1996-10-22 00:00:00,9.50000,93.1000, ,494,494
1996296N09093,1996,1996-10-22 03:00:00,9.70750,93.0500, ,514,514
1996296N09093,1996,1996-10-22 06:00:00,9.90000,93.0000, ,539,539
1996296N09093,1996,1996-10-22 09:00:00,10.0575,92.9500, ,559,559
1996296N09093,1996,1996-10-22 12:00:00,10.2000,92.9000, ,574,574
1996296N09093,1996,1996-10-22 15:00:00,10.3575,92.8575, ,594,594
1996296N09093,1996,1996-10-22 18:00:00,10.5000,92.8000, ,609,607
1996296N09093,1996,1996-10-22 21:00:00,10.6075,92.7225, ,610,599
1996296N09093,1996,1996-10-23 00:00:00,10.7000,92.6000, ,603,596
1996296N09093,1996,1996-10-23 03:00:00,10.8150,92.4225, ,600,593
1996296N09093,1996,1996-10-23 06:00:00,10.9000,92.2000, ,598,598
1996296N09093,1996,1996-10-23 09:00:00,10.9074,91.9799, ,607,607
1996296N09093,1996,1996-10-23 12:00:00,10.9000,91.7000, ,621,621
1996296N09093,1996,1996-10-23 15:00:00,10.9350,91.3300, ,643,639
1996296N09093,1996,1996-10-23 18:00:00,11.0000,90.9000, ,657,657
1996296N09093,1996,1996-10-23 21:00:00,11.0925,90.4425, ,681,681
1996296N09093,1996,1996-10-24 00:00:00,11.2000,90.0000, ,701,701
1996296N09093,1996,1996-10-24 03:00:00,11.2999,89.6275, ,723,723
1996296N09093,1996,1996-10-24 06:00:00,11.4000,89.3000, ,738,738
1996296N09093,1996,1996-10-24 09:00:00,11.5000,88.9850, ,754,754
1996296N09093,1996,1996-10-24 12:00:00,11.6000,88.7000, ,771,771
1996296N09093,1996,1996-10-24 15:00:00,11.7000,88.4350, ,789,789
1996296N09093,1996,1996-10-24 18:00:00,11.8000,88.2000, ,800,800
1996296N09093,1996,1996-10-24 21:00:00,11.9000,87.9925, ,808,785
1996296N09093,1996,1996-10-25 00:00:00,12.0000,87.8000, ,785,761
1996296N09093,1996,1996-10-25 03:00:00,12.1000,87.6000, ,761,737
1996296N09093,1996,1996-10-25 06:00:00,12.2000,87.4000, ,737,714
1996296N09093,1996,1996-10-25 09:00:00,12.3000,87.2000, ,714,690
1996296N09093,1996,1996-10-25 12:00:00,12.4000,87.0000, ,690,667
1996296N09093,1996,1996-10-25 15:00:00,12.4925,86.8000, ,667,643
1996296N09093,1996,1996-10-25 18:00:00,12.6000,86.6000, ,643,620
1996296N09093,1996,1996-10-25 21:00:00,12.7425,86.4075, ,620,589
1996296N09093,1996,1996-10-26 00:00:00,12.9000,86.2000, ,589,566
1996296N09093,1996,1996-10-26 03:00:00,13.0425,85.9425, ,558,527
1996296N09093,1996,1996-10-26 06:00:00,13.2000,85.7000, ,527,496
1996296N09093,1996,1996-10-26 09:00:00,13.3775,85.5200, ,496,472
1996296N09093,1996,1996-10-26 12:00:00,13.6000,85.4000, ,472,441
1996296N09093,1996,1996-10-26 15:00:00,13.8925,85.3275, ,441,419
1996296N09093,1996,1996-10-26 18:00:00,14.2000,85.3000, ,419,405
1996296N09093,1996,1996-10-26 21:00:00,14.4350,85.2850, ,405,385
1996296N09093,1996,1996-10-27 00:00:00,14.7000,85.3000, ,385,373
1996296N09093,1996,1996-10-27 03:00:00,15.0680,85.4620,25,372,332
1996296N09093,1996,1996-10-27 06:00:00,15.5000,85.4333,25,332,308
1996296N09093,1996,1996-10-27 09:00:00,15.8143,85.4530, ,316,293
1996296N09093,1996,1996-10-27 12:00:00,16.1000,85.6000,25,293,270
1996296N09093,1996,1996-10-27 15:00:00,16.5199,85.8014, ,270,253
1996296N09093,1996,1996-10-27 18:00:00,17.0000,86.1000,30,253,245
1996296N09093,1996,1996-10-27 21:00:00,17.4377,86.4758, ,254,228
1996296N09093,1996,1996-10-28 00:00:00,18.0000,86.9000,30,228,173
1996296N09093,1996,1996-10-28 03:00:00,18.7637,87.3214,30,164,137
1996296N09093,1996,1996-10-28 06:00:00,19.5500,87.7500,30,139,123
1996296N09093,1996,1996-10-28 09:00:00,20.2947,88.1921, ,132,78
1996296N09093,1996,1996-10-28 12:00:00,20.9500,88.6000,30,67,22
1996296N09093,1996,1996-10-28 15:00:00,21.4311,88.9196, ,22,0
1996296N09093,1996,1996-10-28 18:00:00,21.9429,89.1571,30,0,0
1996296N09093,1996,1996-10-28 21:00:00,22.7217,89.4172, ,0,0
1996296N09093,1996,1996-10-29 00:00:00,23.6500,89.7000, ,0,0
1996296N09093,1996,1996-10-29 03:00:00,24.6475,89.9092, ,0,0
1996296N09093,1996,1996-10-29 06:00:00,25.6000,90.2000, ,0, 
1996299N11121,1996,1996-10-30 12:00:00,11.4000,99.6000, ,0,0
1996299N11121,1996,1996-10-30 15:00:00,11.5126,98.9424, ,0,0
